,id,contractId,contractType,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
128,,2021053105001232,,SHL,28,51,500,241.0,120500.0,2021-05-31,30173056,147,Shree Krishna Securities Ltd.,Oxford Securities Pvt. Ltd.,2021-05-31T14:39:21.750472,Soaltee Hotel Limited
129,,2021053105001231,,SHL,59,25,300,240.0,72000.0,2021-05-31,30173261,147,Deevyaa Securities & Stock House Pvt. Ltd,Sweta Securities Private Limited,2021-05-31T14:39:11.42386,Soaltee Hotel Limited
130,,2021053105001230,,SHL,59,58,100,240.0,24000.0,2021-05-31,30172711,147,Deevyaa Securities & Stock House Pvt. Ltd,Naasa Securities Co. Ltd.,2021-05-31T14:38:57.809237,Soaltee Hotel Limited
131,,2021053105001229,,KLBSL,53,57,10,1655.0,16550.0,2021-05-31,30171769,694,Investment Management Nepal Pvt. Ltd.,Aryatara Investment & Securities,2021-05-31T14:38:22.565579,Kisan Lagubitta Bittiya Sanstha Limited
132,,2021053105001228,,SHL,59,8,100,240.0,24000.0,2021-05-31,30171392,147,Deevyaa Securities & Stock House Pvt. Ltd,Ashutosh Brokerage & Securities (PVT) Ltd.,2021-05-31T14:38:21.107506,Soaltee Hotel Limited
133,,2021053105001227,,SHL,19,51,100,241.0,24100.0,2021-05-31,30170585,147,Nepal Investment And Securities Trading Private Limited,Oxford Securities Pvt. Ltd.,2021-05-31T14:37:54.395136,Soaltee Hotel Limited
134,,2021053105001226,,SHL,59,17,200,240.0,48000.0,2021-05-31,30170146,147,Deevyaa Securities & Stock House Pvt. Ltd,ABC Securities Private Limited,2021-05-31T14:37:21.627885,Soaltee Hotel Limited
135,,2021053105001225,,SHL,51,17,100,240.0,24000.0,2021-05-31,30170142,147,Oxford Securities Pvt. Ltd.,ABC Securities Private Limited,2021-05-31T14:37:21.627824,Soaltee Hotel Limited
136,,2021053105001224,,SHL,6,17,300,240.0,72000.0,2021-05-31,30170132,147,Agrawal Securities (PVT) Ltd.,ABC Securities Private Limited,2021-05-31T14:37:21.627766,Soaltee Hotel Limited
137,,2021053105001223,,SHL,35,17,200,240.0,48000.0,2021-05-31,30170064,147,Kohinoor Investment & Securities Pvt. Ltd.,ABC Securities Private Limited,2021-05-31T14:37:21.627633,Soaltee Hotel Limited
138,,2021053105001222,,SHL,54,51,300,241.0,72300.0,2021-05-31,30167310,147,Sewa Securities Pvt. Ltd.,Oxford Securities Pvt. Ltd.,2021-05-31T14:36:10.236573,Soaltee Hotel Limited
139,,2021053105001221,,SHL,13,51,100,241.0,24100.0,2021-05-31,30167598,147,Thrive Brokerage House Pvt. Ltd,Oxford Securities Pvt. Ltd.,2021-05-31T14:35:33.486848,Soaltee Hotel Limited
140,,2021053105001220,,SHL,36,51,150,241.0,36150.0,2021-05-31,30165718,147,Secured Securities Ltd.,Oxford Securities Pvt. Ltd.,2021-05-31T14:34:57.312781,Soaltee Hotel Limited
141,,2021053105001219,,SHL,59,51,250,241.0,60250.0,2021-05-31,30165384,147,Deevyaa Securities & Stock House Pvt. Ltd,Oxford Securities Pvt. Ltd.,2021-05-31T14:34:41.060166,Soaltee Hotel Limited
142,,2021053105001218,,SHL,59,26,100,241.0,24100.0,2021-05-31,30165381,147,Deevyaa Securities & Stock House Pvt. Ltd,Asian Securities Private Ltd.,2021-05-31T14:34:41.059614,Soaltee Hotel Limited
143,,2021053105001217,,SHL,59,1,200,241.0,48200.0,2021-05-31,30165378,147,Deevyaa Securities & Stock House Pvt. Ltd,Kumari Securities Private Limited,2021-05-31T14:34:41.05888,Soaltee Hotel Limited
144,,2021053105001216,,SHL,59,1,200,241.0,48200.0,2021-05-31,30165374,147,Deevyaa Securities & Stock House Pvt. Ltd,Kumari Securities Private Limited,2021-05-31T14:34:41.057836,Soaltee Hotel Limited
145,,2021053105001215,,SHL,35,21,100,240.0,24000.0,2021-05-31,30165369,147,Kohinoor Investment & Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,2021-05-31T14:34:39.770817,Soaltee Hotel Limited
146,,2021053105001214,,SHL,58,51,7,240.0,1680.0,2021-05-31,30166781,147,Naasa Securities Co. Ltd.,Oxford Securities Pvt. Ltd.,2021-05-31T14:34:07.396574,Soaltee Hotel Limited
147,,2021053105001213,,SHL,17,55,100,240.0,24000.0,2021-05-31,30165048,147,ABC Securities Private Limited,Bhrikuti Stock Broking Co. Pvt. Ltd.,2021-05-31T14:33:55.004768,Soaltee Hotel Limited
148,,2021053105001212,,SHL,25,55,200,240.0,48000.0,2021-05-31,30165043,147,Sweta Securities Private Limited,Bhrikuti Stock Broking Co. Pvt. Ltd.,2021-05-31T14:33:55.004041,Soaltee Hotel Limited
149,,2021053105001211,,SHL,16,58,100,240.0,24000.0,2021-05-31,30165689,147,Primo Securities (PVT) Ltd.,Naasa Securities Co. Ltd.,2021-05-31T14:33:51.281253,Soaltee Hotel Limited
150,,2021053105001210,,SHL,54,11,100,241.0,24100.0,2021-05-31,30165458,147,Sewa Securities Pvt. Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,2021-05-31T14:33:44.315187,Soaltee Hotel Limited
151,,2021053105001209,,SHL,57,48,100,241.0,24100.0,2021-05-31,30164033,147,Aryatara Investment & Securities,Trishakti Securities Public Limited,2021-05-31T14:33:32.257384,Soaltee Hotel Limited
152,,2021053105001208,,SHL,34,48,100,241.0,24100.0,2021-05-31,30162744,147,Vision Securities Pvt. Ltd,Trishakti Securities Public Limited,2021-05-31T14:32:43.679193,Soaltee Hotel Limited
153,,2021053105001207,,SHL,57,48,100,241.0,24100.0,2021-05-31,30162428,147,Aryatara Investment & Securities,Trishakti Securities Public Limited,2021-05-31T14:32:28.876827,Soaltee Hotel Limited
154,,2021053105001206,,SHL,14,48,100,241.0,24100.0,2021-05-31,30161935,147,Nepal Stock House (PVT) Ltd.,Trishakti Securities Public Limited,2021-05-31T14:30:58.751321,Soaltee Hotel Limited
155,,2021053105001205,,SHL,45,48,100,241.0,24100.0,2021-05-31,30161835,147,Imperial Securities Company Pvt. Ltd.,Trishakti Securities Public Limited,2021-05-31T14:30:58.280175,Soaltee Hotel Limited
156,,2021053105001204,,SHL,46,48,100,241.0,24100.0,2021-05-31,30161303,147,Kalika Securities Pvt. Ltd.,Trishakti Securities Public Limited,2021-05-31T14:30:58.279595,Soaltee Hotel Limited
